id_expediente,numero,fecha_ingreso,sumario,rol_claudia,rol_recalculado,autoría_confirmada,rol_consistente,cantidad_autores,autores,tipo_oficial,estado_actual,etapa_ciclo,ubicacion,giros,ultimo_movimiento,evidencia_sancion,fuentes_sancion,fuentes_captura,ficha_oficial_completa,url_expediente,es_832_2026
140510,1137-D-2026,2026-04-14T14:22:31,INFORMES REFERIDOS AL PLAN ANUAL DE VACUNACIÓN ANTIGRIPAL EN LA CIUDAD,coautora,coautora,True,True,3,"VELÁZQUEZ, DELFINA | GONZÁLEZ, ANDREA MARIANA | NEGRI, CLAUDIA",RESOLUCION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-09-02"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES (ESPERANDO RECEPCION)""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140510,False
140481,1112-D-2026,2026-04-10T15:09:46,INFORMES RELACIONADOS A LOS CASOS DE TUBERCULOSIS DIAGNOSTICADOS EN LA CIUDAD,coautora,coautora,True,True,6,"IAÑEZ, BERENICE | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | NEGRI, CLAUDIA | SALVATIERRA, ALEJANDRO | VELÁZQUEZ, DELFINA",RESOLUCION,sancionado,sancionado,MEP,SALUD,"{""fecha"": ""2026-05-15"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140481,False
140437,1068-D-2026,2026-04-07T14:16:34,PROGRAMA INTEGRAL DE CUIDADO DE LA SALUD PSICOFISICA DEL PERSONAL DE SALUD.-,coautora,coautora,True,True,2,"OCAÑA, MARÍA GRACIELA | NEGRI, CLAUDIA",LEY,en_comision,en_comision,SALUD,"SALUD | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-04-09"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140437,False
140427,1060-D-2026,2026-04-06T16:40:21,SISTEMA PÚBLICO DE MEDIOS DE LA CIUDAD,coautora,coautora,True,True,13,"PEÑAFORT, GRACIANA | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | MOCHI, FEDERICO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO",LEY,en_comision,en_comision,"COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN","COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-04-08"", ""oficina"": ""COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140427,False
140425,1058-D-2026,2026-04-06T16:17:23,DECLÁRANSE DE INTERÉS SANITARIO A LAS JORNADAS “MANEJO DEL CÁNCER DE PULMÓN: INNOVACIÓN Y DESAFÍOS ACTUALES”,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-05-13"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EXPEDIENTE EN ARCHIVO CON DATOS BANK INGRESADOS""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140425,False
140408,1044-D-2026,2026-04-06T12:05:26,DECLÁRASE DE INTERÉS CIENTÍFICO-SANITARIO LA XX JORNADA DE CARDIOLOGÍA “CARDIO BS AS” DE LAS ÁREAS DE CARDIOLOGÍA DE LOS HOSPITALES DEL GCBA – 2026,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-07-28"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140408,False
140392,1029-D-2026,2026-04-01T16:49:19,PEDIDO DE INFORMES SOBRE EL PRESTAMO HIPOTECARIO DEL BANCO CIUDAD A TASA SUBSIDIADA DEL 7.5% ANUNCIADO POR EL JEFE DE GOBIERNO EL 18 DE MARZO DE 2026.-,coautora,coautora,True,True,15,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GRILLO, ALEJANDRO OMAR | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO",RESOLUCION,archivado,archivado,ARCHIVO,VIVIENDA,"{""fecha"": ""2026-08-04"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140392,False
140360,999-D-2026,2026-04-01T10:32:19,INFORMES REFERIDOS A ROBOS DE MEDICAMENTOS Y/O DROGAS EN INSTITUCIONES DE SALUD DEPENDIENTES DEL MINISTERIO DE SALUD,coautora,coautora,True,True,2,"OCAÑA, MARÍA GRACIELA | NEGRI, CLAUDIA",RESOLUCION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-05-13"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EXPEDIENTE EN ARCHIVO CON DATOS BANK INGRESADOS""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140360,False
140359,998-D-2026,2026-04-01T10:31:45,INTEGRACIÓN DE LA “COMISIÓN ESPECIAL DE SEGUIMIENTO Y EVALUACIÓN PARA EL CUMPLIMIENTO DE LA LEY N° 448 DE SALUD MENTAL”,coautora,coautora,True,True,9,"IAÑEZ, BERENICE | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | SANTORO, LEANDRO",RESOLUCION,en_comision,en_comision,SALUD,SALUD,"{""fecha"": ""2026-04-07"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140359,False
140336,970-D-2026,2026-03-31T12:17:11,CONMEMORASE EL 44 ANIVERSARIO DEL “DÍA DEL VETERANO Y DE LOS CAÍDOS EN LA GUERRA DE MALVINAS”,coautora,coautora,True,True,17,"IAÑEZ, BERENICE | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO",DECLARACION,ingresado,en_comision,MEP,"DERECHOS HUMANOS, GARANTÍAS Y ANTIDISCRIMINACIÓN","{""fecha"": ""2026-04-10"", ""oficina"": ""MEP"", ""descripcion"": ""EXPEDIENTE EN MEP AGREGADO A UN EXPEDIENTE CABEZA""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140336,False
140287,935-D-2026,2026-03-27T15:16:41,CREASE EL PROGRAMA DE “ACCESO EQUITATIVO A LA PRÁCTICA DEPORTIVA EN CLUBES”,coautora,coautora,True,True,18,"LAMMENS , MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERRARIO, EMMANUEL | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | THOURTE, MANUELA",LEY,con_dictamen,con_dictamen,"NIÑEZ, ADOLESCENCIA Y JUVENTUD","TURISMO Y DEPORTES | NIÑEZ, ADOLESCENCIA Y JUVENTUD | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-06-19"", ""oficina"": ""NIÑEZ, ADOLESCENCIA Y JUVENTUD"", ""descripcion"": ""EN COMISION CON DICTAMEN GENERADO""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140287,False
140275,924-D-2026,2026-03-27T11:37:45,FORTALECIMIENTO DEL SISTEMA DE VIGILANCIA EPIDEMIOLÓGICA.-,autora,autora,True,True,2,"NEGRI, CLAUDIA | NEIRA, CLAUDIA",LEY,en_comision,en_comision,SALUD,"SALUD | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-03-30"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140275,False
140274,923-D-2026,2026-03-27T11:37:06,MODIFICACIONES A LA LEY 153 - LEY BÁSICA DE SALUD.-,autora,autora,True,True,2,"NEGRI, CLAUDIA | NEIRA, CLAUDIA",LEY,en_comision,en_comision,SALUD,"SALUD | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-03-30"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140274,False
140272,922-D-2026,2026-03-27T11:35:06,"CRÉASE EL PROGRAMA PARA LA PREVENCIÓN, DETECCIÓN Y MITIGACIÓN DE LA SOLEDAD NO DESEADA.-",autora,autora,True,True,2,"NEGRI, CLAUDIA | NEIRA, CLAUDIA",LEY,en_comision,en_comision,SALUD,"SALUD | POLÍTICAS DE PROMOCIÓN E INTEGRACIÓN SOCIAL | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-03-31"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140272,False
140271,921-D-2026,2026-03-27T11:34:15,"ESTABLÉCENSE POLÍTICAS PÚBLICAS ORIENTADAS A LA PREVENCIÓN, DETECCIÓN, MONITOREO Y MITIGACIÓN DE LA EXPOSICIÓN AL GAS RADÓN.-",autora,autora,True,True,1,"NEGRI, CLAUDIA",LEY,en_comision,en_comision,SALUD,"SALUD | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-03-30"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140271,False
140214,873-D-2026,2026-03-25T13:56:35,"REPUDIO POR LA COBERTURA DEL MURAL EN HOMENAJE AL EX PRESIDENTE DE LA NACIÓN, NÉSTOR KIRCHNER Y DE EVA DUARTE DE PERÓN EN LA MADRUGADA DEL PASADO DÍA 24 DE MARZO EN EL BARRIO PADRE CARLOS MUGICA",coautora,coautora,True,True,13,"BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FREIRE, VICTORIA | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | SALVATIERRA, ALEJANDRO | VELÁZQUEZ, DELFINA",DECLARACION,en_comision,en_comision,CULTURA,CULTURA,"{""fecha"": ""2026-04-07"", ""oficina"": ""CULTURA"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140214,False
140213,872-D-2026,2026-03-25T13:54:51,INFORMES RELACIONADOS A LA DECISIÓN DEL GOBIERNO DE LA CIUDAD DE TAPAR LOS MURALES EN HOMENAJE TANTO A NÉSTOR KIRCHNER CÓMO A EVA PERÓN EN EL BARRIO PADRE CARLOS MUGICA,coautora,coautora,True,True,10,"VELÁZQUEZ, DELFINA | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FREIRE, VICTORIA | GONZÁLEZ, ANDREA MARIANA | LA BLUNDA, ANDRÉS | MOCHI, FEDERICO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | SALVATIERRA, ALEJANDRO",RESOLUCION,en_comision,en_comision,CULTURA,CULTURA,"{""fecha"": ""2026-04-07"", ""oficina"": ""CULTURA"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140213,False
140200,859-D-2026,2026-03-20T14:55:34,"DECLÁRASE PERSONALIDAD DESTACADA EN EL ÁMBITO DE LA SALUD, AL DR. JUSTO CARBAJALES.",autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-07-28"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140200,False
140199,858-D-2026,2026-03-20T14:54:32,"DECLÁRASE PERSONALIDAD DESTACADA EN EL ÁMBITO DE LA SALUD, LA DRA. ALICIA TERESA GAUNA.",autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-07-28"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140199,False
140198,857-D-2026,2026-03-20T14:52:47,"DECLÁRASE PERSONALIDAD DESTACADA EN EL ÁMBITO DE LA SALUD, AL DR. MARTÍN LUIS SÍVORI",autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-08-05"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EXPEDIENTE EN ARCHIVO CON DATOS BANK INGRESADOS""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140198,False
140197,856-D-2026,2026-03-20T14:02:25,DECLARANSE SITIOS DE INTERÉS CULTURAL A LOS TRES MUSEOS QUE FUNCIONAN EN EL ÁMBITO DE LA FACULTAD DE MEDICINA DE LA UNIVERSIDAD DE BUENOS AIRES,coautora,coautora,True,True,3,"OCAÑA, MARÍA GRACIELA | NEGRI, CLAUDIA | THOURTE, MANUELA",RESOLUCION,archivado,archivado,ARCHIVO,CULTURA,"{""fecha"": ""2026-08-04"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EXPEDIENTE EN ARCHIVO CON DATOS BANK INGRESADOS""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140197,False
140174,838-D-2026,2026-03-19T11:22:38,GESTIÓN ESTATAL DIRECTA EN LOS MEDIOS PÚBLICOS DE COMUNICACIÓN DEL GCABA,coautora,coautora,True,True,9,"SANTORO, LEANDRO | BARROETAVEÑA, MATÍAS | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | GRILLO, ALEJANDRO OMAR | MOCHI, FEDERICO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | ROSSEN, BÁRBARA",LEY,en_comision,en_comision,"COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN","COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-03-26"", ""oficina"": ""COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140174,False
140164,832-D-2026,2026-03-18T15:32:31,MODIFICASE LA LEY 6365,autora,autora,True,True,6,"NEGRI, CLAUDIA | FERREÑO, CLAUDIO AMÉRICO | GONZÁLEZ, ANDREA MARIANA | LA BLUNDA, ANDRÉS | NEIRA, CLAUDIA | VELÁZQUEZ, DELFINA",LEY,sancionado,sancionado,MEP,"SALUD | MUJERES, GÉNEROS Y DIVERSIDADES | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-09-01"", ""oficina"": ""MEP"", ""descripcion"": ""SANCIONADO. EN MEP ESPERANDO COMUNICACION CON EL PE U OTRAS ENTIDADES (ESPERANDO RECEPCION)""}",True,estado_actual | etapa_ciclo | ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140164,True
140123,790-D-2026,2026-03-16T16:18:38,DECLARASE DE INTERÉS SANITARIO AL “1° ENCUENTRO DE INVESTIGACIÓN CLÍNICA DEL HOSPITAL RAMOS MEJÍA”,autora,autora,True,True,1,"NEGRI, CLAUDIA",DECLARACION,archivado,archivado,ARCHIVO,SALUD,"{""fecha"": ""2026-08-05"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EXPEDIENTE EN ARCHIVO CON DATOS BANK INGRESADOS""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140123,False
140122,789-D-2026,2026-03-16T16:07:42,CAPACITACIÓN PARA FAMILIAS EN REANIMACIÓN CARDIOPULMONAR Y DESOBSTRUCCIÓN DE VÍA AÉREA EN LACTANTES Y NIÑOS/AS,coautora,coautora,True,True,4,"BIELLI, MARÍA | GEMINIANI, NOEMÍ | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA",LEY,en_comision,en_comision,SALUD,"SALUD | COMUNICACIÓN SOCIAL, MEDIOS DE COMUNICACIÓN Y TECNOLOGÍAS DE LA COMUNICACIÓN | PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-03-20"", ""oficina"": ""SALUD"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140122,False
140092,763-D-2026,2026-03-13T16:41:24,INFORMES RELACIONADOS AL GIRO DE UTILIDADES NETAS DEL BANCO CIUDAD HACIA EL GCABA,coautora,coautora,True,True,17,"MODARELLI, JUAN PABLO | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",RESOLUCION,archivado,archivado,ARCHIVO,"PRESUPUESTO, HACIENDA, ADMINISTRACIÓN FINANCIERA Y POLÍTICA TRIBUTARIA","{""fecha"": ""2026-08-04"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140092,False
140084,755-D-2026,2026-03-12T16:36:06,BENEPLÁCITO AL CUMPLIRSE EL 70° ANIVERSARIO DEL CLUB SOCIAL Y DEPORTIVO PAMPERO Y DISPONESE LA COLOCACIÓN DE UNA PLACA,coautora,coautora,True,True,17,"MODARELLI, JUAN PABLO | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | FREIRE, VICTORIA | GEMINIANI, NOEMÍ | GONZÁLEZ, ANDREA MARIANA | GRILLO, ALEJANDRO OMAR | LA BLUNDA, ANDRÉS | MOCHI, FEDERICO | NEGRI, CLAUDIA | NEIRA, CLAUDIA | PEÑAFORT, GRACIANA | SALVATIERRA, ALEJANDRO | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",RESOLUCION,archivado,archivado,ARCHIVO,TURISMO Y DEPORTES,"{""fecha"": ""2026-07-29"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones | actividad_recinto,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140084,False
140070,741-D-2026,2026-03-12T11:09:17,"REPUDIO FRENTE A LOS DICHOS DEL PRESIDENTE DE LA NACIÓN, EN REFERENCIA AL CONFLICTO BÉLICO INTERNACIONAL EN MEDIO ORIENTE",coautora,coautora,True,True,2,"SANTORO, LEANDRO | NEGRI, CLAUDIA",DECLARACION,en_comision,en_comision,ASUNTOS CONSTITUCIONALES,ASUNTOS CONSTITUCIONALES,"{""fecha"": ""2026-03-26"", ""oficina"": ""ASUNTOS CONSTITUCIONALES"", ""descripcion"": ""EN COMISION""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140070,False
140067,738-D-2026,2026-03-11T16:29:14,INFORMES REFERIDOS A LAS ACCIONES DE DESRATIZACIÓN Y CONTROL DE PLAGAS REALIZADAS POR EL GCABA,coautora,coautora,True,True,15,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",RESOLUCION,en_comision,en_comision,AMBIENTE,AMBIENTE,"{""fecha"": ""2026-04-29"", ""oficina"": ""AMBIENTE"", ""descripcion"": ""EXPEDIENTE AGREGADO A UN EXPEDIENTE-CABEZA""}",False,,seguimiento_institucional,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140067,False
140066,737-D-2026,2026-03-11T16:12:20,INFORMES VINCULADOS AL PLAN DENOMINADO “PUESTA EN VALOR DE ESTACIONES” DE LA RED DE SUBTERRÁNEOS DE LA CIUDAD,coautora,coautora,True,True,16,"NEIRA, CLAUDIA | BARROETAVEÑA, MATÍAS | BIELLI, MARÍA | CAPORICCIO, FRANCISCO | FERREÑO, CLAUDIO AMÉRICO | GRILLO, ALEJANDRO OMAR | IAÑEZ, BERENICE | LA BLUNDA, ANDRÉS | LAMMENS , MATÍAS | MOCHI, FEDERICO | MODARELLI, JUAN PABLO | NEGRI, CLAUDIA | PEÑAFORT, GRACIANA | ROSSEN, BÁRBARA | SANTORO, LEANDRO | VELÁZQUEZ, DELFINA",RESOLUCION,archivado,archivado,ARCHIVO,OBRAS Y SERVICIOS PÚBLICOS,"{""fecha"": ""2026-07-29"", ""oficina"": ""ARCHIVO"", ""descripcion"": ""EN ARCHIVO. ESPERANDO INGRESO DE DATOS BANK (ESPERANDO RECEPCION)""}",True,ficha_oficial.hitos.tuvo_sancion | ficha_oficial.sanciones,seguimiento_institucional | recinto,True,https://parlamentaria.legislatura.gob.ar/pages/expediente.aspx?id=140066,False
