X;Y;ID;MES;SEMANA;ZONA;CALLE;ALTURA;ESTADO;DOM_NORMA;DOM_GEO
-58.5036908056302;-34.6125380210908;1989;OCTUBRE;17 AL 22;10;GUALEGUAYCHU;2407;FINALIZADO;GUALEGUAYCHU 2407;2407 GUALEGUAYCHU
-58.5037100715041;-34.6127632901523;1990;OCTUBRE;17 AL 22;10;GUALEGUAYCHU;2398;FINALIZADO;GUALEGUAYCHU 2398;2398 GUALEGUAYCHU
-58.5038005605054;-34.6126589827123;1991;OCTUBRE;17 AL 22;10;GUALEGUAYCHU;2404;FINALIZADO;GUALEGUAYCHU 2404;2404 GUALEGUAYCHU
-58.5035068523196;-34.6126452229687;1992;OCTUBRE;17 AL 22;10;MARCOS SASTRE;4292;FINALIZADO;SASTRE, MARCOS 4292;4292 SASTRE, MARCOS
-58.5025986337363;-34.6119258235359;1993;OCTUBRE;17 AL 22;10;MARCOS SASTRE;4205;FINALIZADO;SASTRE, MARCOS 4205;4205 SASTRE, MARCOS
-58.5024495897096;-34.6120147684592;1994;OCTUBRE;17 AL 22;10;MARCOS SASTRE;4202;FINALIZADO;SASTRE, MARCOS 4202;4202 SASTRE, MARCOS
-58.5023255660457;-34.6119766851714;1995;OCTUBRE;17 AL 22;10;MERCEDES;2495;FINALIZADO;MERCEDES 2495;2495 MERCEDES
-58.5014225990106;-34.6114038606351;1996;OCTUBRE;17 AL 22;10;CHIVILCOY;2397;FINALIZADO;CHIVILCOY 2397;2397 CHIVILCOY
-58.5014073610942;-34.6131658978741;1997;OCTUBRE;17 AL 22;10;SANTO TOME;4198;FINALIZADO;SANTO TOME 4198;4198 SANTO TOME
-58.5015260763918;-34.6130585488376;1998;OCTUBRE;17 AL 22;10;SANTO TOME;4199;FINALIZADO;SANTO TOME 4199;4199 SANTO TOME
-58.5015906255502;-34.6130959327983;1999;OCTUBRE;17 AL 22;10;SANTO TOME;4201;FINALIZADO;SANTO TOME 4201;4201 SANTO TOME
-58.5027554127225;-34.6137762269342;2000;OCTUBRE;17 AL 22;10;SANTO TOME;4301;FINALIZADO;SANTO TOME 4301;4301 SANTO TOME
-58.5027943352742;-34.6135662792109;2001;OCTUBRE;17 AL 22;10;GUALEGUAYCHU;2317;FINALIZADO;GUALEGUAYCHU 2317;2317 GUALEGUAYCHU
-58.5025493079294;-34.6138330597866;2002;OCTUBRE;17 AL 22;10;SANTO TOME;4296;FINALIZADO;SANTO TOME 4296;4296 SANTO TOME
-58.5035250697139;-34.6142192156322;2003;OCTUBRE;17 AL 22;10;SANTO TOME;4395;FINALIZADO;SANTO TOME 4395;4395 SANTO TOME
-58.5036190758785;-34.6143378080068;2004;OCTUBRE;17 AL 22;10;SANABRIA;2402;FINALIZADO;SANABRIA 2402;2402 SANABRIA
-58.5035825607206;-34.614381983916;2005;OCTUBRE;17 AL 22;10;SANABRIA;2398;FINALIZADO;SANABRIA 2398;2398 SANABRIA
-58.5065873162648;-34.6135584781069;2006;OCTUBRE;17 AL 22;10;SEGUROLA;2455;FINALIZADO;SEGUROLA AV. 2455;2455 SEGUROLA AV.
-58.5064916380027;-34.6136583829416;2007;OCTUBRE;17 AL 22;10;SEGUROLA;2445;FINALIZADO;SEGUROLA AV. 2445;2445 SEGUROLA AV.
-58.5052043712483;-34.6125792146238;2008;OCTUBRE;17 AL 22;10;SANABRIA;2568;FINALIZADO;SANABRIA 2568;2568 SANABRIA
-58.5031817399349;-34.6148939575605;2009;OCTUBRE;17 AL 22;10;SANABRIA;2340;FINALIZADO;SANABRIA 2340;2340 SANABRIA
-58.5062236859763;-34.6141708795168;2010;OCTUBRE;17 AL 22;10;SEGUROLA;2400;FINALIZADO;SEGUROLA AV. 2400;2400 SEGUROLA AV.
-58.4987489653683;-34.6129379947909;2011;OCTUBRE;17 AL 22;10;ARREGUI;4002;FINALIZADO;ARREGUI 4002;4002 ARREGUI
-58.4988899198871;-34.6146917590611;2012;OCTUBRE;17 AL 22;10;LASCANO;4108;FINALIZADO;LASCANO 4108;4108 LASCANO
-58.5026709878782;-34.61667265387;2013;OCTUBRE;17 AL 22;10;LASCANO;4449;FINALIZADO;LASCANO 4449;4449 LASCANO
-58.5048515963756;-34.6153743935057;2014;OCTUBRE;17 AL 22;10;SEGUROLA;2271;FINALIZADO;SEGUROLA AV. 2271;2271 SEGUROLA AV.
-58.5034254490285;-34.6143376169555;2015;OCTUBRE;17 AL 22;10;SANTO TOME;4396;FINALIZADO;SANTO TOME 4396;4396 SANTO TOME
-58.5081053363858;-34.6195131412766;2016;OCTUBRE;17 AL 22;10;LASCANO;4915;FINALIZADO;LASCANO 4915;4915 LASCANO
-58.5078502645555;-34.6196402375356;2017;OCTUBRE;17 AL 22;10;DESAGUADERO;2290;FINALIZADO;DESAGUADERO 2290;2290 DESAGUADERO
-58.5078558298768;-34.6194303497121;2018;OCTUBRE;17 AL 22;10;DESAGUADERO;2301;FINALIZADO;DESAGUADERO 2301;2301 DESAGUADERO
-58.5077899288041;-34.6195163465109;2019;OCTUBRE;17 AL 22;10;LASCANO;4896;FINALIZADO;LASCANO 4896;4896 LASCANO
-58.5056776707979;-34.6183986090444;2020;OCTUBRE;17 AL 22;10;LASCANO;4702;FINALIZADO;LASCANO 4702;4702 LASCANO
-58.5052483193606;-34.6180060922028;2021;OCTUBRE;17 AL 22;10;LASCANO;4657;FINALIZADO;LASCANO 4657;4657 LASCANO
-58.5051142853162;-34.6178919749654;2022;OCTUBRE;17 AL 22;10;ALEJANDRO MOHR;2307;FINALIZADO;MOHR, ALEJANDRO 2307;2307 MOHR, ALEJANDRO
-58.5051775753564;-34.6181397120188;2023;OCTUBRE;17 AL 22;10;LASCANO;4660;FINALIZADO;LASCANO 4660;4660 LASCANO
-58.5049988874642;-34.6180467112941;2024;OCTUBRE;17 AL 22;10;LASCANO;4646;FINALIZADO;LASCANO 4646;4646 LASCANO
-58.5043303429492;-34.6176789787767;2025;OCTUBRE;17 AL 22;10;MARCOS PAZ;2297;FINALIZADO;PAZ, MARCOS 2297;2297 PAZ, MARCOS
-58.5044677418207;-34.6176085238428;2026;OCTUBRE;17 AL 22;10;LASCANO;4599;FINALIZADO;LASCANO 4599;4599 LASCANO
-58.5044983575176;-34.6177915056308;2027;OCTUBRE;17 AL 22;10;LASCANO;4608;FINALIZADO;LASCANO 4608;4608 LASCANO
-58.504620416403;-34.6176154991225;2028;OCTUBRE;17 AL 22;10;MARCOS PAZ;2312;FINALIZADO;PAZ, MARCOS 2312;2312 PAZ, MARCOS
-58.5036188133051;-34.6173436475584;2029;OCTUBRE;17 AL 22;10;LASCANO;4530;FINALIZADO;LASCANO 4530;4530 LASCANO
-58.5037515595148;-34.6175541539868;2030;OCTUBRE;17 AL 22;10;BOMBAY;2286;FINALIZADO;BOMBAY 2286;2286 BOMBAY
-58.5248369674683;-34.6074403790519;2031;OCTUBRE;17 AL 22;11;CARRIL, SALVADOR MARIA DEL AV.;4994;FINALIZADO;CARRIL, SALVADOR MARIA DEL AV. 4994;4994 CARRIL, SALVADOR MARIA DEL AV.
-58.5149807842497;-34.5961433782261;2032;OCTUBRE;17 AL 22;11;CHIVILCOY;4521;FINALIZADO;CHIVILCOY AV. 4521;4521 CHIVILCOY AV.
-58.5134089380881;-34.597941131861;2033;OCTUBRE;17 AL 22;11;HABANA;3998;FINALIZADO;HABANA 3998;3998 HABANA
-58.5135304230471;-34.5978364057358;2034;OCTUBRE;17 AL 22;11;HABANA;3999;FINALIZADO;HABANA 3999;3999 HABANA
-58.5137064747412;-34.5979476514857;2035;OCTUBRE;17 AL 22;11;HABANA;4001;FINALIZADO;HABANA 4001;4001 HABANA
-58.5136018952248;-34.5980630814234;2036;OCTUBRE;17 AL 22;11;HABANA;4002;FINALIZADO;HABANA 4002;4002 HABANA
-58.52477840673;-34.6049632014817;2037;OCTUBRE;17 AL 22;11;HABANA;4898;FINALIZADO;HABANA 4898;4898 HABANA
-58.5249143243251;-34.6048671862205;2038;OCTUBRE;17 AL 22;11;HABANA;4899;FINALIZADO;HABANA 4899;4899 HABANA
-58.5179083384426;-34.5945167047953;2039;OCTUBRE;17 AL 22;11;LOPEZ, CARLOS ANTONIO;4095;FINALIZADO;LOPEZ, CARLOS ANTONIO 4095;4095 LOPEZ, CARLOS ANTONIO
-58.517892229384;-34.594688716491;2040;OCTUBRE;17 AL 22;11;LOPEZ, CARLOS ANTONIO;4102;FINALIZADO;LOPEZ, CARLOS ANTONIO 4102;4102 LOPEZ, CARLOS ANTONIO
-58.5159934886801;-34.596605996732;2041;OCTUBRE;17 AL 22;11;MERCEDES;4539;FINALIZADO;MERCEDES 4539;4539 MERCEDES
-58.5162212774615;-34.5965949106953;2042;OCTUBRE;17 AL 22;11;MERCEDES;4550;FINALIZADO;MERCEDES 4550;4550 MERCEDES
-58.5128770779194;-34.603107650133;2043;OCTUBRE;17 AL 22;11;MORAN PEDRO;4202;FINALIZADO;MORAN, PEDRO 4202;4202 MORAN, PEDRO
-58.5136760822242;-34.6036004278495;2044;OCTUBRE;17 AL 22;11;MORAN PEDRO;4298;FINALIZADO;MORAN, PEDRO 4298;4298 MORAN, PEDRO
-58.5136804960261;-34.6034232169824;2045;OCTUBRE;17 AL 22;11;MORAN PEDRO;4285;FINALIZADO;MORAN, PEDRO 4285;4285 MORAN, PEDRO
-58.5137567631911;-34.6036501863715;2046;OCTUBRE;17 AL 22;11;MORAN PEDRO;4302;FINALIZADO;MORAN, PEDRO 4302;4302 MORAN, PEDRO
-58.5081854778825;-34.6002147710998;2047;OCTUBRE;17 AL 22;11;MORAN, PEDRO;3802;FINALIZADO;MORAN, PEDRO 3802;3802 MORAN, PEDRO
-58.5041509325728;-34.5955765178106;2048;OCTUBRE;17 AL 22;11;NUEVA YORK;3402;FINALIZADO;NUEVA YORK 3402;3402 NUEVA YORK
-58.5067186461758;-34.5971650872339;2049;OCTUBRE;17 AL 22;11;NUEVA YORK;3598;FINALIZADO;NUEVA YORK 3598;3598 NUEVA YORK
-58.5068487773985;-34.5970654649545;2050;OCTUBRE;17 AL 22;11;NUEVA YORK;3599;FINALIZADO;NUEVA YORK 3599;3599 NUEVA YORK
-58.5069279478513;-34.5971144440146;2051;OCTUBRE;17 AL 22;11;NUEVA YORK;3601;FINALIZADO;NUEVA YORK 3601;3601 NUEVA YORK
-58.5068234624919;-34.5972299314009;2052;OCTUBRE;17 AL 22;11;NUEVA YORK;3602;FINALIZADO;NUEVA YORK 3602;3602 NUEVA YORK
-58.5081519285785;-34.5978716500712;2053;OCTUBRE;17 AL 22;11;NUEVA YORK;3699;FINALIZADO;NUEVA YORK 3699;3699 NUEVA YORK
-58.5080224645727;-34.5979716861271;2054;OCTUBRE;17 AL 22;11;NUEVA YORK;3698;FINALIZADO;NUEVA YORK 3698;3698 NUEVA YORK
-58.5082300642544;-34.5979200052913;2055;OCTUBRE;17 AL 22;11;NUEVA YORK;3701;FINALIZADO;NUEVA YORK 3701;3701 NUEVA YORK
-58.5081255364279;-34.5980354668331;2056;OCTUBRE;17 AL 22;11;NUEVA YORK;3702;FINALIZADO;NUEVA YORK 3702;3702 NUEVA YORK
-58.5080276641995;-34.5957470700426;2057;OCTUBRE;17 AL 22;11;PAREJA;3598;FINALIZADO;PAREJA 3598;3598 PAREJA
-58.5081562322122;-34.5956464571227;2058;OCTUBRE;17 AL 22;11;PAREJA;3599;FINALIZADO;PAREJA 3599;3599 PAREJA
-58.5082215555834;-34.5956868029622;2059;OCTUBRE;17 AL 22;11;PAREJA;3601;FINALIZADO;PAREJA 3601;3601 PAREJA
-58.5081171936033;-34.5958023657125;2060;OCTUBRE;17 AL 22;11;PAREJA;3602;FINALIZADO;PAREJA 3602;3602 PAREJA
-58.5093167336808;-34.5965431338494;2061;OCTUBRE;17 AL 22;11;PAREJA;3698;FINALIZADO;PAREJA 3698;3698 PAREJA
-58.510721155685;-34.5974105151326;2062;OCTUBRE;17 AL 22;11;PAREJA;3802;FINALIZADO;PAREJA 3802;3802 PAREJA
-58.5137489759127;-34.5992797321136;2063;OCTUBRE;17 AL 22;11;PAREJA;4102;FINALIZADO;PAREJA 4102;4102 PAREJA
-58.5149183325648;-34.6000011976937;2064;OCTUBRE;17 AL 22;11;PAREJA;4198;FINALIZADO;PAREJA 4198;4198 PAREJA
-58.5150188314131;-34.6000632009184;2065;OCTUBRE;17 AL 22;11;PAREJA;4202;FINALIZADO;PAREJA 4202;4202 PAREJA
-58.5163150531854;-34.6006828814278;2066;OCTUBRE;17 AL 22;11;PAREJA;4299;FINALIZADO;PAREJA 4299;4299 PAREJA
-58.5163911591963;-34.6007297517082;2067;OCTUBRE;17 AL 22;11;PAREJA;4301;FINALIZADO;PAREJA 4301;4301 PAREJA
-58.5162869959446;-34.6008454401029;2068;OCTUBRE;17 AL 22;11;PAREJA;4302;FINALIZADO;PAREJA 4302;4302 PAREJA
-58.5196365658768;-34.5993640190568;2070;OCTUBRE;17 AL 22;11;VALLEJOS;4403;FINALIZADO;VALLEJOS 4403;4403 VALLEJOS
-58.5221491372812;-34.6009154658427;2071;OCTUBRE;17 AL 22;11;VALLEJOS;4601;FINALIZADO;VALLEJOS 4601;4601 VALLEJOS
-58.5232162781028;-34.601750255732;2072;OCTUBRE;17 AL 22;11;VALLEJOS;4698;FINALIZADO;VALLEJOS 4698;4698 VALLEJOS
-58.4936502987087;-34.5715994851849;2073;OCTUBRE;17 AL 22;12;ANDONAEGUI ESQ CONGRESO;;FINALIZADO;ANDONAEGUI Y CONGRESO AV.;ANDONAEGUI & CONGRESO AV.
-58.4944315930601;-34.5706265672251;2074;OCTUBRE;17 AL 22;12;ANDONAEGUI ESQ QUESADA;;FINALIZADO;ANDONAEGUI Y QUESADA;ANDONAEGUI & QUESADA
-58.4929796192879;-34.5724346892052;2075;OCTUBRE;17 AL 22;12;ANDONAEGUI ESQ LE BRETON;;FINALIZADO;ANDONAEGUI Y LE BRETON, TOMAS A.;ANDONAEGUI & LE BRETON, TOMAS A.
